galaxy,R_kpc,Vobs_kms,e_Vobs_kms,Vbar2_kms2,delta_g_obs,sigma_delta_g,nfw_full_delta_g,nfw_outer_delta_g,iso_full_delta_g,log_full_delta_g,gap_nfw_full,gap_nfw_outer,gap_density_proxy_nfw_outer,is_inner,is_outer
NGC2915,3.35,83.6,8.18,592.98165,1909.2472686567162,421.3828292722955,1239.0223669877419,1589.1049549369557,1481.1768016500919,1201.7325149626258,670.2249016689743,320.1423137197605,668607.4044833059,True,False
NGC2915,3.68,79.8,7.93,562.2374,1577.66375,354.637167228068,1198.4640097455679,1494.9255664372665,1418.2543438672708,1163.8206344670675,379.1997402544321,82.73818356273341,-2303682.3694265005,True,False
NGC2915,4.02,82.8,6.95,549.45935,1568.7514054726369,298.72744813475424,1158.944849106912,1407.1761811857366,1353.2821891791777,1127.1830411172368,409.8065563657249,161.57522428690027,-3076307.4422561126,False,True
NGC2915,4.35,83.5,7.19,549.63455,1476.4633218390807,287.42833194799664,1122.6249706163132,1329.8559130095468,1291.9291062079794,1093.7635857199323,353.8383512227674,146.60740882953382,-1269981.3532011288,False,True
NGC2915,4.68,80.4,7.85,549.1460500000001,1263.8918696581197,278.41923057736614,1088.1648804278593,1259.305291104643,1233.2583087917756,1062.2687513748945,175.72698923026041,4.586578553476784,-490145.9660809236,False,True
NGC2915,5.02,80.3,7.57,539.5396,1177.0020717131474,250.55083458283949,1054.466544663111,1192.8483222032953,1176.1242213907237,1031.661928574294,122.53552705003631,-15.846250490147895,-1144827.810496586,False,True
NGC2915,5.35,82.1,7.92,520.6596,1162.5701682242989,251.10738634397933,1023.3893837150628,1133.6934079611815,1124.0670654759513,1003.5961023462809,139.1807845092361,28.876760263117376,-1255776.5632630722,False,True
NGC2915,5.69,82.4,8.33,496.25070000000005,1106.0649033391917,248.53051170362818,992.9335440296353,1077.6321941299304,1073.922174849985,976.2333950372058,113.13135930955639,28.432709209261247,-570269.7061004495,False,True
NGC2915,6.03,80.9,7.88,474.70739999999995,1006.6505140961859,218.29343967487597,963.9563862868606,1025.9873408945489,1027.1946759756215,950.323156525662,42.69412780932532,-19.33682679836295,-664264.064821023,False,True
NGC2915,6.36,79.0,6.15,468.58375,907.6126179245283,160.46798004663862,937.1514346310313,979.6365725778656,984.9326228803408,926.4572380725419,-29.538816706502985,-72.02395465333734,-1503351.8471952344,False,True
NGC2915,6.69,81.4,6.11,476.27535,919.2353736920778,156.7157734024755,911.5626302786864,936.6252067569103,945.5166374615626,903.7606656493463,7.6727434133914585,-17.389833064832487,-1221164.5733497913,False,True
NGC2915,7.02,79.7,5.59,493.81245,834.5124715099715,134.75178068174537,887.1135560325281,896.6255903418568,908.7420240454761,882.1495535468383,-52.60108452255656,-62.11311883188523,-188697.1651868906,False,True
NGC2915,7.36,77.5,6.33,509.79294999999996,746.8012296195652,139.4132257990447,863.0414254889871,858.2606323982388,873.4024329192457,860.93856927423,-116.24019586942188,-111.45940277867362,108751.06060178224,False,True
NGC2915,7.7,79.9,6.41,504.2721,763.6023246753248,139.33777819815054,840.0337639714496,822.5117912752654,840.4413663347772,840.72365652562,-76.43143929612484,-58.90946659994063,154748.87394816795,False,True
NGC2915,8.03,81.5,7.86,507.91679999999997,763.9269240348693,164.82265712040083,818.659022331128,790.0858737497379,810.5370568682674,821.9908978549157,-54.73209829625864,-26.158949714868527,873935.4507930467,False,True
NGC2915,8.37,82.2,7.82,515.8169499999999,745.6419414575867,158.81211070344392,797.5630674882526,758.8078511491107,781.6985828966133,803.5440096685334,-51.92112603066596,-13.165909691524007,1349774.5857427423,False,True
NGC2915,8.7,82.0,7.09,520.96215,712.9928563218391,139.12515941706835,777.9346905874656,730.3385880721878,755.4648076006545,786.4145883709007,-64.94183426562654,-17.345731750348705,1034197.9997648854,False,True
NGC2915,9.03,84.7,5.74,530.8166,735.6891915836103,114.77405544288452,759.0931929364311,703.5727574832339,730.8195332220398,770.0002312216134,-23.404001352820842,32.11643410037641,849107.8112100685,False,True
NGC2915,9.37,86.1,5.54,533.4131,734.2365955176094,109.22794370900883,740.4576077254051,677.6306231397879,706.9539038801596,753.7900563934669,-6.2210122077956385,56.60597237782156,764373.2320762323,False,True
NGC2915,9.7,85.3,5.23,540.1701999999999,694.4247216494846,99.33578767269363,723.082551430807,653.9104032576214,685.1527276772571,738.6962845592111,-28.657829781322448,40.514318391863185,443896.9008697693,False,True
NGC2915,10.04,86.5,6.45,535.2880499999999,691.9284810756973,117.22059823960493,705.8747614965198,630.8550720283018,663.982331918328,723.7645702010354,-13.946280420822518,61.073409047395444,93351.38911256961,False,True
NGC2955,0.75,169.0,4.27,20050.88557,11346.819240000003,2707.1350104164035,1571.763010447923,16331.805409057719,156.18890597354292,1568.415393429372,9775.05622955208,-4984.986169057716,187255107.1521552,True,False
NGC2955,1.55,203.0,4.92,37101.32108,2650.1154322580633,1851.4600760691103,1548.825101165497,13241.276668813114,319.50179338021366,1544.1578478975366,1101.2903310925662,-10591.16123655505,-124610426.00506705,True,False
NGC2955,2.3,232.0,5.49,46648.93173,3119.594900000002,1611.1380055390196,1527.8287626079257,11137.450447796413,466.6387786550833,1522.0881273569594,1591.7661373920762,-8017.855547796411,-114882153.3011232,True,False
NGC2955,3.06,256.0,4.38,57127.04563,2748.0243039215684,1297.6158236360945,1507.037345968716,9517.808282007887,607.3489723429003,1500.358488449176,1240.9869579528524,-6769.783978086319,-66568190.26311826,True,False
NGC2955,3.85,248.0,3.47,62249.9343,-193.74916883116904,915.3443212656465,1485.9257324201888,8210.40009188742,742.5373130816156,1478.4191369783423,-1679.6749012513578,-8404.14926071859,-35994881.41101512,True,False
NGC2955,4.61,253.0,5.68,63806.700229999995,43.88281344902496,933.088172530481,1466.081739484323,7210.671995602291,860.4544035635518,1457.9100663095662,-1422.198926035298,-7166.789182153266,-29186455.407825112,True,False
NGC2955,5.36,269.0,8.42,63262.92918,1697.4012723880599,1081.6201922768325,1446.9324601474225,6406.646648617287,964.2902742251614,1438.2211528959203,250.46881224063736,-4709.245376229227,-25456725.288000647,True,False
NGC2955,6.12,268.0,4.67,62191.42933,1573.949455882353,715.274435597616,1427.953523829562,5732.092257427858,1056.4739297247268,1418.804873404584,145.99593205279098,-4158.142801545506,-19181210.441588625,True,False
NGC2955,6.91,260.0,5.58,61387.69206999999,899.0315383502185,644.6635095002601,1408.6653767917687,5146.328966675078,1138.5054558397435,1399.1701684776017,-509.6338384415502,-4247.2974283248595,-10477410.105420485,True,False
NGC2955,7.66,245.0,8.47,61262.501130000004,-161.55367232376034,668.6379188270715,1390.755946148432,4675.739331728924,1203.855271211422,1381.0259725924207,-1552.3096184721924,-4837.293004052684,-7333499.527220893,True,False
NGC2955,8.42,247.0,6.0,59884.74802999999,133.5216116389563,505.1422429477372,1372.9949566779176,4266.673881677792,1258.3763627489652,1363.1136629276746,-1239.4733450389613,-4133.152270038836,-7181828.021364303,True,False
NGC2955,8.86,267.0,10.3,58618.3734,1430.0932957110615,739.7514019967188,1362.885817040296,4055.85484836112,1284.91525284694,1352.9541727923681,67.20747867076557,-2625.7615526500585,7290197.527270548,True,False
NGC2955,9.21,255.0,7.27,57437.91052,823.7882171552662,535.4282889515426,1354.933466063743,3900.0188642923076,1303.557148216033,1344.980266595774,-531.1452489084768,-3076.230647137041,14799973.44585057,True,False
NGC2955,10.82,253.0,11.2,52681.63923,1046.8910138632161,601.5211466734255,1319.336813889437,3294.489895847931,1364.1764428793517,1309.4789556020428,-272.4458000262209,-2247.5988819847153,4750524.792812237,True,False
NGC2955,11.56,271.0,11.3,50844.00972,1954.7569446366779,617.7383814565062,1303.4991103329307,3065.807528708245,1380.0700459333223,1293.782714298469,651.2578343037471,-1111.0505840715673,6041093.547393888,True,False
NGC2955,12.4,276.0,8.71,48953.94687,2195.3268653225805,494.6583302899954,1285.904441640924,2835.9734015824815,1390.5999321092183,1276.4152389873668,909.4224236816565,-640.646536259901,5839538.513238167,True,False
NGC2955,14.17,275.0,10.1,47123.13422,2011.4231319689486,474.2281045596771,1250.1081762530023,2434.159406051483,1391.9055610170321,1241.3038957435242,761.3149557159463,-422.73627408253446,2258296.2971654767,True,False
NGC2955,16.88,275.0,10.0,43822.27308,1884.0478033175357,395.4038918624548,1198.4442754034544,1974.9147114188954,1356.8504592700472,1191.137446113767,685.6035279140813,-90.86690810135974,570929.0100314467,False,True
NGC2955,19.49,276.0,11.7,42565.64097000001,1724.4925105182142,384.7028678490396,1151.9813355854726,1651.6280495417434,1300.1623432922547,1146.5117529060874,572.5111749327416,72.86446097647081,385317.0303954601,False,True
NGC2955,22.19,267.0,15.7,39794.01438,1419.332384858044,410.5485215187272,1107.0059898673153,1398.3982233861075,1231.8649674884318,1103.734681991628,312.32639499072866,20.934161471936477,323596.5970391091,False,True
NGC2955,24.8,257.0,15.1,36917.68057999999,1174.6499766129034,340.11207840291826,1066.253129640121,1208.0511303681017,1163.895487251034,1065.312135041298,108.39684697278244,-33.401153755198266,-8524.123320505092,False,True
NGC2955,27.51,254.0,13.6,33826.06315,1115.5920338058886,277.16401912281884,1026.5254568755645,1050.902431458926,1095.3323428886547,1028.1494989718306,89.06657693032412,64.6896023469626,-41472.99986424473,False,True
NGC2955,30.12,248.0,11.6,31215.898529999995,1005.5810581009298,216.59566511391395,990.545969088342,928.3511602289783,1033.0620809542272,994.7295431659577,15.035089012587832,77.2298978719515,80206.22766848924,False,True
NGC2955,35.43,227.0,11.2,27675.66782,673.2523900649168,160.88874419893128,923.5202987041557,739.8480443561999,920.1214245736476,933.0276977817231,-250.26790863923895,-66.59565429128315,19201.93017877238,False,True
NGC2976,0.11,6.8,3.62,72.88380000000001,-242.21636363636375,448.05688540851986,1041.7416296693516,1606.2643662335315,141.9248636509642,1041.7197954728565,-1283.9579933057153,-1848.4807298698952,-76903351.68708153,True,False
NGC2976,0.17,9.5,4.31,122.2944,-188.49647058823527,482.4366769588382,1041.7332958849468,1606.251516369136,218.88671388005545,1041.7135452603375,-1230.229766473182,-1794.7479869573713,-77070428.45472312,True,False
NGC2976,0.24,14.0,3.11,196.6161,-2.5670833333332865,365.12379940081814,1041.723573288613,1606.2365250073128,307.9331698366803,1041.7062534405243,-1044.2906566219463,-1608.8036083406462,-86002920.33564082,True,False
NGC2976,0.31,19.8,5.5,275.62095,375.54532258064523,705.4203579534635,1041.7138508226958,1606.2215339262561,395.8851720876425,1041.6989617227935,-666.1685282420506,-1230.676211345611,-100351162.51218222,True,False
NGC2976,0.38,26.1,3.9,355.88054999999997,856.1301315789475,543.1832285774531,1041.7041285197913,1606.206543048737,482.4454465327042,1041.691670107143,-185.5739969408438,-750.0764114697896,-89272889.19023779,True,False
NGC2976,0.45,28.7,3.5,441.6563,848.9637777777776,455.7288182179409,1041.694406361619,1606.1915524443857,567.332736010277,1041.68437859357,-192.7306285838414,-757.2277746666081,-65658551.9645366,True,False
NGC2976,0.52,28.7,2.7,537.98965,549.4237499999999,308.3824198374964,1041.6846843571939,1606.1765620444805,650.2846214450067,1041.6770871820734,-492.26093435719395,-1056.7528120444806,-49077034.40497465,True,False
NGC2976,0.59,31.7,2.5,644.5291,610.781186440678,281.8188950906859,1041.674962507369,1606.1615719080828,731.0599100834809,1041.6697958726504,-430.893776066691,-995.3803854674048,-34350879.23199169,True,False
NGC2976,0.66,35.5,2.3,756.9544499999998,762.5690151515154,265.2054713770516,1041.665240804522,1606.14658199921,809.4405539868578,1041.662504665299,-279.0962256530066,-843.5775668476946,-16255979.13736409,True,False
NGC2976,0.73,39.4,2.1,874.6426999999999,928.3798630136987,250.38227228449682,1041.655519266632,1606.1315923199356,885.2330789738129,1041.655213560017,-113.27565625293323,-677.7517293062369,-3633360.7148884125,True,False
NGC2976,0.8,42.9,2.3,996.5952,1054.7684999999997,272.17540306140927,1041.645797877313,1606.1166028772518,958.2695208422572,1041.6479225568023,13.122702122686633,-551.3481028772521,-12898528.052267237,True,False
NGC2976,0.87,46.0,2.6,1125.7257,1138.2463218390806,300.6363093738653,1041.6360766380085,1606.1016136761289,1028.407881150063,1041.6406316556527,96.61024520107208,-467.8552918370483,-27461048.23046634,True,False
NGC2976,0.94,49.1,3.1,1274.8872,1208.428510638298,348.3153996490764,1041.626355549032,1606.086624702941,1095.5321284559082,1041.6333408565663,166.80215508926585,-397.6581140646431,-18863357.83494198,True,False
NGC2976,1.01,49.2,3.2,1466.7209,944.4743564356438,333.99982951062447,1041.6166346184912,1606.0716359715761,1159.5517822396616,1041.6260501595407,-97.14227818284735,-661.5972795359323,4262132.571448685,True,False
NGC2976,1.08,51.4,3.2,1685.29415,885.8017129629629,328.2333139263232,1041.606913840427,1606.0566474737318,1220.4011254536551,1041.6187595645738,-155.80520087746413,-720.2549345107689,17792510.0179351,True,False
NGC2976,1.14,57.2,3.1,1883.5074,1217.835614035088,342.590604964634,1041.59858186777,1606.0438003839724,1270.001901721433,1041.6125105644026,176.23703216731792,-388.2081863488845,21315243.90067634,True,False
NGC2976,1.21,63.8,2.9,2158.53165,1580.0895454545453,349.02148978333486,1041.5888613749412,1606.0288123173789,1324.8688712448127,1041.6052201589678,538.5006840796041,-25.93926686283362,19944457.77692948,True,False
NGC2976,1.29,67.8,2.8,2493.0868499999992,1630.8163953488372,344.053546117458,1041.5777524234684,1606.0116834003138,1383.6165387410265,1041.5968883920043,589.2386429253688,24.80471194852339,9678130.535358468,True,False
NGC2976,1.35,69.8,3.3,2758.7428,1565.4053333333331,386.0161953175828,1041.5694208447715,1605.9988369182029,1424.9224716815888,1041.5906396542534,523.8359124885617,-40.59350358486972,-2357482.07330205,True,False
NGC2976,1.42,71.7,3.9,3052.1012499999993,1470.9779929577473,433.45263359271866,1041.5597008079346,1605.9838495655051,1470.161133359754,1041.58334955497,429.4182921498127,-135.00585660775778,-7455753.592282174,False,True
NGC2976,1.49,74.1,4.4,3344.2010999999998,1440.6771140939595,474.84386474680844,1041.5499809256457,1605.9688624501955,1512.2695326538806,1041.5760595577328,399.1271331683138,-165.29174835623598,-73079.86526124709,False,True
NGC2976,1.56,76.7,4.8,3634.8421999999996,1441.0562820512826,508.2683088363479,1041.540261196923,1605.953875567422,1551.3115681624013,1041.5687696625396,399.51602085435957,-164.89759351613952,4921633.50813622,False,True
NGC2976,1.63,79.9,4.4,3867.05055,1544.1469018404916,473.73194478751077,1041.53054161982,1605.9388889316533,1587.3629120667044,1041.5614798693882,502.6163602206716,-61.79198709116167,12707520.328237314,False,True
NGC2976,1.74,83.6,3.35,4122.63695,1647.3120977011488,379.41844467291384,1041.5152683103274,1605.915338972755,1638.1814484097986,1041.5500246863114,605.7968293908214,41.396758728393706,14841523.46458807,False,True
NGC2976,1.93,83.9,3.95,3949.4087999999997,1600.9332642487054,388.84044081842046,1041.4888880282022,1605.8746631402717,1710.1727773430828,1041.5302390544693,559.4443762205033,-4.941398891566223,6543171.560700375,False,True
NGC2976,2.1,88.7,4.44,3739.7193,1965.7003333333332,419.25139503585734,1041.465285574325,1605.8382704525513,1759.1373046642284,1041.5125367578876,924.2350477590082,359.8620628807819,3967105.4191272836,False,True
NGC2976,2.27,85.3,5.36,3603.9202999999998,1617.6959030837002,433.53710436961734,1041.4416840209196,1605.8018791482389,1795.1817445545896,1041.4948350630475,576.2542190627805,11.894023935461291,-4609568.850724563,False,True
NGC2998,0.33,90.0,20.0,992.7968000000001,21536.979393939393,10977.907943224762,7998.831884242127,2584.486062644771,5502.891286873127,14955.667751079862,13538.147509697266,18952.493331294623,991193526.0912579,True,False
NGC2998,0.99,125.0,15.0,4346.35205,11392.573686868685,3869.207914182848,7123.457222891706,2506.5358629146613,10243.100998103659,10906.880072569098,4269.1164639769795,8886.037823954024,130430687.92968452,True,False
NGC2998,1.98,148.0,15.0,8736.24405,6650.381792929294,2309.6364936020364,6080.240417050497,2396.805181516591,8981.54791200481,7756.947252833143,570.1413758787967,4253.576611412703,33375616.423012212,True,False
NGC2998,2.64,180.0,17.0,11973.005699999998,7737.497840909092,2398.023462963951,5518.790088962044,2328.064086879325,7567.9659315747385,6504.587131101695,2218.7077519470477,5409.433754029767,14335115.944990326,True,False
NGC2998,3.63,201.0,15.0,19382.166449999997,5790.312272727274,1751.8907253745706,4824.399190687326,2230.9848142274836,5948.892362881343,5236.449075931965,965.9130820399478,3559.3274584997903,3581205.718938238,True,False
NGC2998,7.59,206.0,10.0,24832.433800000003,2319.3104347826084,610.5754278885712,3097.9582862786956,1902.96737611914,3059.2789830516504,2942.085971068292,-778.6478514960872,416.34305866346836,-371830.2807580711,True,False
