r,target_delta_g,nfw_full_delta_g,nfw_outer_delta_g,cored_isothermal_full_delta_g,gap_full_delta_g,gap_outer_delta_g,target_speed,nfw_outer_speed,target_slope,nfw_outer_slope,target_density_proxy,nfw_outer_density_proxy,gap_outer_density_proxy
5.01324200913242,3249.640317590167,2354.762451473334,4061.1186465322703,3406.218888018749,894.877866116833,-811.4783289421034,127.63711589781964,142.68626634286346,0.08856620200391774,-0.37211863900915887,0.002500467770996092,0.0024375892326212005,6.28785383748892e-05
5.194520547945206,3258.406462345727,2343.3805205763815,4007.0852072128805,3414.2177611571346,915.0259417693455,-748.6787448671535,130.09942091420825,144.27365125425564,0.0628951543092029,-0.38212586433823503,0.002390154410970978,0.002307088760344217,8.306565062676026e-05
5.375799086757992,3264.0440864878974,2332.090792683248,3954.241662738305,3417.874945439906,931.9532938046495,-690.1975762504076,132.46450550724697,145.7985209779886,0.037697738274189874,-0.3919585955359395,0.0022854633257811145,0.002186641032917987,9.882229286312894e-05
5.557077625570777,3266.797234942769,2320.892211043568,3902.5512832519735,3417.5903599679423,945.9050238992013,-635.7540483092043,134.73620827964896,147.2643216084672,0.012969657777858856,-0.40162156842080776,0.0021860825196627983,0.0020752175138969288,0.0001108650057658668
5.738356164383562,3266.893411677683,2309.7837346062506,3851.9787970522157,3413.7389702198434,957.1096770714325,-585.0853853745325,136.9182162726519,148.67422868520072,-0.011293489870013218,-0.4111193473915762,0.0020917186944123273,0.001971921510103762,0.00011979718430856702
5.919634703196348,3264.54467058779,2298.764337732831,3802.4903199389582,3406.6708009565755,965.7803328549589,-537.9456493511684,139.01407095019616,150.03117561519952,-0.03509620850502415,-0.42045633294628715,0.002002095975673687,0.0018759679075537408,0.00012612806811994952
6.100913242009133,3259.948634325865,2287.833009916935,3754.053288594916,3396.71131408101,972.1156244089298,-494.104654269051,141.0271739468258,151.33787833717193,-0.05844309783878998,-0.4296367688494911,0.001916954756220586,0.0017866665205192513,0.00013028823570133705
6.282191780821918,3253.2894458849273,2276.9887555099117,3706.636397736428,3384.1620683111178,976.3006903750156,-453.34695185150076,142.96079258864293,152.5968568233145,-0.08133884831272553,-0.4386647489575921,0.0018360506384650943,0.00170340832473422,0.0001326423137308703
6.463470319634704,3244.738657418005,2266.2305934523024,3660.2095407888078,3369.301589625891,978.5080639657026,-415.47088337080277,144.81806519627526,153.81045390522786,-0.10378823605134357,-0.44754422371448754,0.0017591534625321413,0.0016256540090541457,0.00013349945347798883
6.644748858447489,3234.4560604765816,2255.5575570110977,3614.7437538590107,3352.3863927033003,978.8985034654838,-380.2876933824291,146.60200617846377,154.98085182381354,-0.12579611790002332,-0.4562790063313855,0.0016860464091893726,0.0015529244031705506,0.0001331220060188204
6.826027397260274,3222.590461567121,2244.9686935225204,3570.2111627949203,3333.652103789592,977.6217680446007,-347.62070122779915,148.31551092453816,156.1100868337552,-0.14736742653494161,-0.46487277866481236,0.0016165251690706626,0.001484792432842458,0.00013173273622819973
7.00730593607306,3209.2804066621297,2234.4630641404765,3526.584933135803,3313.3146445275515,974.8173425216532,-317.3045264736734,149.96136050371945,157.2000621374824,-0.16850716563791934,-0.47332909680596913,0.0015503971712193963,0.0014208763261503526,0.00012952084506904192
7.188584474885846,3194.6548580574463,2224.03974359013,3483.8392227724044,3291.5714442142657,970.6151144673163,-289.18436471495806,151.54222617887862,158.25255937841914,-0.18922040513197658,-0.4816513963970408,0.0014874808651683653,0.0013608338499941006,0.0001266470151742673
7.369863013698631,3178.8338267390322,2213.6978199268347,3441.94913714802,3268.602654796449,965.1360068121976,-263.1153104089876,153.0606737420755,159.26924888659175,-0.20951227647356063,-0.4898429976865941,0.0014276050516795183,0.0013043573994554066,0.00012324765222411838
7.5511415525114165,3161.9289632100704,2203.4363943000562,3400.890686843732,3244.572348717278,958.4925689100141,-238.96172363366168,154.51916767891584,160.25169883959046,-0.2293879680024986,-0.4979071103388151,0.0013706082579680724,0.0012511697966800523,0.00011943846128801963
7.732420091324202,3144.04410953085,2193.254580722351,3360.6407474019575,3219.629684596417,950.7895288084992,-216.5966378711073,155.9200751684845,161.20138347710815,-0.24885272034831019,-0.5058468380081251,0.0013163381537864343,0.0012010206827978384,0.00011531747098859415
7.913698630136987,3125.2758151393527,2183.1515058430514,3321.177021252408,3193.9100297565697,942.1243092963014,-195.9012061130552,157.26566992534813,162.1196904867747,-0.26791182189472806,-0.5136651826926197,0.0012646510051835835,0.001153683407729025,0.00011096759745456012
8.094977168949773,3105.7138188481586,2173.126308726818,3282.4780016140303,3167.5360319092065,932.5875101213405,-176.76418276587174,158.5581358898611,163.0079276619559,-0.2865706043049272,-0.5213650488769304,0.0012154111631126018,0.0011089523397629917,0.00010645882334961116
8.276255707762559,3085.4414992530183,2163.178140636665,3244.522938254966,3140.6186349788068,922.2633586163533,-159.08143900194773,159.79957077276603,163.86732891793656,-0.3048344381083439,-0.528949247476902,0.0011684905843536294,0.0010666405304765928,0.00010185005387703827
8.457534246575344,3064.5362956386984,2153.3061648215953,3207.2918050005246,3113.2580361723167,911.2301308171031,-142.75550936182617,160.99198945984062,164.6990597409481,-0.32270872835363207,-0.5364204995957778,0.0011237683824659608,0.0010265776816045255,9.719070086143408e-05
8.63881278538813,3043.070101328436,2143.5095563084997,3170.7652688865815,3085.5445830730546,899.5605450199364,-127.69516755814539,162.13732728211738,165.50422213442783,-0.3401989103296046,-0.5437814401019239,0.0010811304066922168,0.0009886083694351348,9.252203725707952e-05
8.820091324200915,3021.109631293245,2133.7875016984776,3134.9246608625604,3057.559610831412,887.3221295947674,-113.81502956931536,163.23744315698337,166.28385911836833,-0.3573104453577116,-0.5510346210381556,0.0010404688469174428,0.0009525904896096606,8.787835730778177e-05
9.0013698630137,2998.7167657162026,2124.139198967246,3099.7519479544317,3029.376220504425,874.5775667489565,-101.03518223822903,164.2941226052586,167.03895883037296,-0.3740488166582736,-0.5581825148711062,0.0010016818629427688,0.0009183938911847355,8.328797175803166e-05
9.182648401826485,2975.9488710938213,2114.563857269643,3065.2297068040943,3001.060000319593,861.3850138241783,-89.2808357102731,165.30908064914948,167.77045827086388,-0.39041952529623813,-0.5652275175896762,0.000964673236470926,0.0008858991737372832,7.87740627336443e-05
9.36392694063927,2952.859100351248,2105.0606967481244,3031.341098506798,2972.6696921540984,847.7984036031235,-78.48199815555017,166.28396459578082,168.4792467296042,-0.40642808620594906,-0.572171951659783,0.0009293520443235311,0.0008549966253540573,7.435541896947337e-05
